run_key,shadow_daily_pick_id,sm_fixture_id,bt2_event_id,kickoff_utc,league,eval_status,evaluation_reason,truth_source_at_eval,local_event_status,local_result_home,local_result_away,sm_http_status,sm_event_status,sm_result_home,sm_result_away,sm_has_ft_score,sm_error_message,merged_result_home,merged_result_away,merged_truth_source_sim,root_cause_primary,root_cause_detail,eval_stored_home,eval_stored_away
shadow-dsr-native-full-20260428-214014,650,19439502,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,651,19425146,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,652,19425150,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,0,True,,3,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,653,19439507,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,654,19427166,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,655,19427168,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,0,True,,2,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,656,19427170,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,657,19427174,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,658,19427165,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,4,True,,1,4,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,659,19427167,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,660,19427169,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,661,19427171,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,2,True,,2,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,662,19433623,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,663,19439475,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,0,True,,3,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,664,19467851,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,3,True,,1,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,665,19425160,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,666,19439512,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,667,19433691,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,4,True,,2,4,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,668,19433694,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,2,True,,2,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,669,19433697,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,670,19433698,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,3,True,,3,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,671,19433699,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,672,19433692,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,673,19467850,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,674,19467852,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,675,19467854,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,676,19425153,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,677,19425151,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,2,True,,2,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,678,19439516,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,2,True,,2,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,679,19439515,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,680,19439511,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,2,True,,3,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,681,19439510,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,682,19433696,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,683,19467855,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,684,19467857,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,4,True,,0,4,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,685,19425158,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,686,19425152,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,687,19439519,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,688,19427726,102344,2026-04-10T14:00:00-05:00,Premier League,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,4,0,True,,4,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,689,19467890,102337,2026-04-10T12:00:00-05:00,Ligue 1,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,4,1,True,,4,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,690,19425199,102353,2026-04-10T13:45:00-05:00,Serie A,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,3,0,True,,3,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,691,19439557,102328,2026-04-10T14:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,692,19427721,102345,2026-04-11T06:30:00-05:00,Premier League,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,693,19427194,102346,2026-04-11T09:00:00-05:00,Premier League,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,0,2,True,,0,2,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,694,19427722,102347,2026-04-11T09:00:00-05:00,Premier League,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,2,2,True,,2,2,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,695,19427197,102348,2026-04-11T11:30:00-05:00,Premier League,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,2,0,True,,2,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,696,19467891,102339,2026-04-11T12:00:00-05:00,Ligue 1,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,697,19467893,102340,2026-04-11T14:05:00-05:00,Ligue 1,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,698,19425193,102354,2026-04-11T08:00:00-05:00,Serie A,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,699,19425200,102355,2026-04-11T08:00:00-05:00,Serie A,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,700,19425197,102356,2026-04-11T11:00:00-05:00,Serie A,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,0,3,True,,0,3,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,701,19425191,102357,2026-04-11T13:45:00-05:00,Serie A,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,702,19439558,102329,2026-04-11T07:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,3,3,True,,3,3,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,703,19439553,102330,2026-04-11T09:15:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,704,19439551,102331,2026-04-11T11:30:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,4,1,True,,4,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,705,19439559,102332,2026-04-11T14:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,723,19467900,102609,2026-04-17T13:45:00-05:00,Ligue 1,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,3,2,True,,3,2,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,724,19425209,102632,2026-04-17T11:30:00-05:00,Serie A,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,733,19427198,102629,2026-04-21T14:00:00-05:00,Premier League,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,3,0,True,,3,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,734,19439570,102602,2026-04-21T12:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,735,19439575,102603,2026-04-21T12:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,736,19439573,102604,2026-04-21T14:30:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,2,3,True,,2,3,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,737,19439570,102602,2026-04-21T12:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,738,19439575,102603,2026-04-21T12:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,739,19427739,102631,2026-04-22T14:00:00-05:00,Premier League,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,2,2,True,,2,2,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,740,19439572,102606,2026-04-22T12:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,3,2,True,,3,2,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,741,19439579,102607,2026-04-22T13:00:00-05:00,La Liga,pending_result,dsr_parse_status=ok,bt2_events_cdm_v1,scheduled,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,sin marcador final en fuente local,CDM/bt2_events incompleto; SM sí tiene FT,,
shadow-dsr-native-full-20260428-214014,742,19427202,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,743,19425212,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,2,True,,3,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,744,19425216,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,3,True,,3,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,745,19439562,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
