source_shadow_pick_id,source_run_key,operating_day_key,bt2_event_id,sm_fixture_id,sm_league_id,league_name,eligibility_status,exclusion_cause,kickoff_utc,event_status,has_home_team,has_away_team,raw_odds_rows_t60,canonical_markets_available_count,canonical_markets_available,covered_markets_count,covered_markets
149,shadow-subset5-backfill-2025-01-05,2025-01-01,24657,19134910,8,Premier League,excluded,no_local_snapshot_before_t60,2025-01-01T12:30:00-05:00,finished,True,True,0,0,,0,
157,shadow-subset5-backfill-2025-01-05,2025-01-03,27061,19139795,301,Ligue 1,excluded,no_local_snapshot_before_t60,2025-01-03T15:00:00-05:00,finished,True,True,0,0,,0,
165,shadow-subset5-backfill-2025-01-05,2025-01-03,24979,19135367,564,La Liga,excluded,no_local_snapshot_before_t60,2025-01-03T15:00:00-05:00,finished,True,True,0,0,,0,
150,shadow-subset5-backfill-2025-01-05,2025-01-04,24674,19134927,8,Premier League,excluded,no_local_snapshot_before_t60,2025-01-04T07:30:00-05:00,finished,True,True,0,0,,0,
151,shadow-subset5-backfill-2025-01-05,2025-01-04,24666,19134919,8,Premier League,excluded,no_local_snapshot_before_t60,2025-01-04T10:00:00-05:00,finished,True,True,0,0,,0,
152,shadow-subset5-backfill-2025-01-05,2025-01-04,24667,19134920,8,Premier League,excluded,no_local_snapshot_before_t60,2025-01-04T10:00:00-05:00,finished,True,True,0,0,,0,
158,shadow-subset5-backfill-2025-01-05,2025-01-04,27056,19139790,301,Ligue 1,excluded,no_local_snapshot_before_t60,2025-01-04T11:00:00-05:00,finished,True,True,0,0,,0,
159,shadow-subset5-backfill-2025-01-05,2025-01-04,27058,19139792,301,Ligue 1,excluded,no_local_snapshot_before_t60,2025-01-04T13:00:00-05:00,finished,True,True,0,0,,0,
161,shadow-subset5-backfill-2025-01-05,2025-01-04,31499,19155256,384,Serie A,excluded,no_local_snapshot_before_t60,2025-01-04T09:00:00-05:00,finished,True,True,0,0,,0,
162,shadow-subset5-backfill-2025-01-05,2025-01-04,31492,19155249,384,Serie A,excluded,no_local_snapshot_before_t60,2025-01-04T12:00:00-05:00,finished,True,True,0,0,,0,
163,shadow-subset5-backfill-2025-01-05,2025-01-04,31493,19155250,384,Serie A,excluded,no_local_snapshot_before_t60,2025-01-04T14:45:00-05:00,finished,True,True,0,0,,0,
164,shadow-subset5-backfill-2025-01-05,2025-01-05,31496,19155253,384,Serie A,excluded,no_local_snapshot_before_t60,2025-01-05T06:30:00-05:00,finished,True,True,0,0,,0,
153,shadow-subset5-backfill-2025-01-05,2025-01-10,30924,19154681,82,Bundesliga,excluded,no_local_snapshot_before_t60,2025-01-10T14:45:00-05:00,finished,True,True,0,0,,0,
166,shadow-subset5-backfill-2025-01-05,2025-01-10,25050,19135438,564,La Liga,excluded,no_local_snapshot_before_t60,2025-01-10T15:00:00-05:00,finished,True,True,0,0,,0,
154,shadow-subset5-backfill-2025-01-05,2025-01-11,30925,19154682,82,Bundesliga,excluded,no_local_snapshot_before_t60,2025-01-11T09:30:00-05:00,finished,True,True,0,0,,0,
155,shadow-subset5-backfill-2025-01-05,2025-01-11,30926,19154683,82,Bundesliga,excluded,no_local_snapshot_before_t60,2025-01-11T09:30:00-05:00,finished,True,True,0,0,,0,
156,shadow-subset5-backfill-2025-01-05,2025-01-11,30927,19154684,82,Bundesliga,excluded,no_local_snapshot_before_t60,2025-01-11T09:30:00-05:00,finished,True,True,0,0,,0,
167,shadow-subset5-backfill-2025-01-05,2025-01-11,25046,19135434,564,La Liga,excluded,no_local_snapshot_before_t60,2025-01-11T08:00:00-05:00,finished,True,True,0,0,,0,
168,shadow-subset5-backfill-2025-01-05,2025-01-11,25049,19135437,564,La Liga,excluded,no_local_snapshot_before_t60,2025-01-11T10:15:00-05:00,finished,True,True,0,0,,0,
169,shadow-subset5-recovery-2025-07-12,2025-08-15,0,19427455,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
177,shadow-subset5-recovery-2025-07-12,2025-08-15,0,19433447,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
185,shadow-subset5-recovery-2025-07-12,2025-08-15,0,19439255,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
186,shadow-subset5-recovery-2025-07-12,2025-08-15,0,19439259,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
170,shadow-subset5-recovery-2025-07-12,2025-08-16,0,19427456,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
171,shadow-subset5-recovery-2025-07-12,2025-08-16,0,19427457,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
172,shadow-subset5-recovery-2025-07-12,2025-08-16,0,19427459,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
179,shadow-subset5-recovery-2025-07-12,2025-08-16,0,19433440,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
180,shadow-subset5-recovery-2025-07-12,2025-08-16,0,19433444,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
187,shadow-subset5-recovery-2025-07-12,2025-08-16,0,19439256,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
188,shadow-subset5-recovery-2025-07-12,2025-08-16,0,19439252,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
173,shadow-subset5-recovery-2025-07-12,2025-08-22,0,19431622,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
174,shadow-subset5-recovery-2025-07-12,2025-08-23,0,19431623,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
175,shadow-subset5-recovery-2025-07-12,2025-08-23,0,19433478,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
176,shadow-subset5-recovery-2025-07-12,2025-08-23,0,19433479,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
181,shadow-subset5-recovery-2025-07-12,2025-08-23,0,19424884,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
182,shadow-subset5-recovery-2025-07-12,2025-08-23,0,19424889,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
183,shadow-subset5-recovery-2025-07-12,2025-08-23,0,19424887,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
184,shadow-subset5-recovery-2025-07-12,2025-08-23,0,19424888,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
266,shadow-subset5-backfill-2026-01,2026-01-01,0,19427640,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
267,shadow-subset5-backfill-2026-01,2026-01-01,0,19427641,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
268,shadow-subset5-backfill-2026-01,2026-01-01,0,19427637,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
269,shadow-subset5-backfill-2026-01,2026-01-01,0,19427644,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
290,shadow-subset5-backfill-2026-01,2026-01-02,0,19433885,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
302,shadow-subset5-backfill-2026-01,2026-01-02,0,19425052,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
314,shadow-subset5-backfill-2026-01,2026-01-02,0,19439426,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
270,shadow-subset5-backfill-2026-01,2026-01-03,0,19427646,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
271,shadow-subset5-backfill-2026-01,2026-01-03,0,19427648,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
272,shadow-subset5-backfill-2026-01,2026-01-03,0,19427655,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
273,shadow-subset5-backfill-2026-01,2026-01-03,0,19427647,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
292,shadow-subset5-backfill-2026-01,2026-01-03,0,19433881,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
293,shadow-subset5-backfill-2026-01,2026-01-03,0,19433879,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
303,shadow-subset5-backfill-2026-01,2026-01-03,0,19425053,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
304,shadow-subset5-backfill-2026-01,2026-01-03,0,19425055,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
305,shadow-subset5-backfill-2026-01,2026-01-03,0,19425060,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
306,shadow-subset5-backfill-2026-01,2026-01-03,0,19425058,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
307,shadow-subset5-backfill-2026-01,2026-01-03,0,19425051,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
315,shadow-subset5-backfill-2026-01,2026-01-03,0,19439420,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
316,shadow-subset5-backfill-2026-01,2026-01-03,0,19439425,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
317,shadow-subset5-backfill-2026-01,2026-01-03,0,19439422,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
318,shadow-subset5-backfill-2026-01,2026-01-03,0,19439423,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
274,shadow-subset5-backfill-2026-01,2026-01-04,0,19427651,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
275,shadow-subset5-backfill-2026-01,2026-01-04,0,19427649,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
276,shadow-subset5-backfill-2026-01,2026-01-04,0,19427653,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
277,shadow-subset5-backfill-2026-01,2026-01-04,0,19427654,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
294,shadow-subset5-backfill-2026-01,2026-01-04,0,19433882,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
295,shadow-subset5-backfill-2026-01,2026-01-04,0,19433878,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
296,shadow-subset5-backfill-2026-01,2026-01-04,0,19433880,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
297,shadow-subset5-backfill-2026-01,2026-01-04,0,19433884,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
298,shadow-subset5-backfill-2026-01,2026-01-04,0,19433883,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
308,shadow-subset5-backfill-2026-01,2026-01-04,0,19425059,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
309,shadow-subset5-backfill-2026-01,2026-01-04,0,19425054,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
310,shadow-subset5-backfill-2026-01,2026-01-04,0,19425056,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
311,shadow-subset5-backfill-2026-01,2026-01-04,0,19425057,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
319,shadow-subset5-backfill-2026-01,2026-01-04,0,19439429,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
320,shadow-subset5-backfill-2026-01,2026-01-04,0,19439427,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
321,shadow-subset5-backfill-2026-01,2026-01-04,0,19439421,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
322,shadow-subset5-backfill-2026-01,2026-01-04,0,19439424,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
323,shadow-subset5-backfill-2026-01,2026-01-04,0,19439428,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
312,shadow-subset5-backfill-2026-01,2026-01-06,0,19425068,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
313,shadow-subset5-backfill-2026-01,2026-01-06,0,19425064,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
278,shadow-subset5-backfill-2026-01,2026-01-09,0,19433614,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
324,shadow-subset5-backfill-2026-01,2026-01-09,0,19439432,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
279,shadow-subset5-backfill-2026-01,2026-01-10,0,19433610,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
280,shadow-subset5-backfill-2026-01,2026-01-10,0,19433611,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
281,shadow-subset5-backfill-2026-01,2026-01-10,0,19433617,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
282,shadow-subset5-backfill-2026-01,2026-01-10,0,19433612,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
325,shadow-subset5-backfill-2026-01,2026-01-10,0,19439436,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
283,shadow-subset5-backfill-2026-01,2026-01-11,0,19433613,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
284,shadow-subset5-backfill-2026-01,2026-01-11,0,19433615,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
285,shadow-subset5-backfill-2026-01,2026-01-13,0,19433626,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
286,shadow-subset5-backfill-2026-01,2026-01-13,0,19433620,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
287,shadow-subset5-backfill-2026-01,2026-01-13,0,19433621,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
288,shadow-subset5-backfill-2026-01,2026-01-14,0,19433627,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
289,shadow-subset5-backfill-2026-01,2026-01-14,0,19433619,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
299,shadow-subset5-backfill-2026-01,2026-01-16,0,19433887,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
300,shadow-subset5-backfill-2026-01,2026-01-16,0,19433890,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
301,shadow-subset5-backfill-2026-01,2026-01-17,0,19433891,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
326,shadow-subset5-backfill-2026-02,2026-02-01,0,19427686,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
327,shadow-subset5-backfill-2026-02,2026-02-01,0,19427691,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
328,shadow-subset5-backfill-2026-02,2026-02-01,0,19427692,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
329,shadow-subset5-backfill-2026-02,2026-02-01,0,19427694,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
338,shadow-subset5-backfill-2026-02,2026-02-01,0,19433654,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
339,shadow-subset5-backfill-2026-02,2026-02-01,0,19433647,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
351,shadow-subset5-backfill-2026-02,2026-02-01,0,19433907,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
352,shadow-subset5-backfill-2026-02,2026-02-01,0,19433912,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
353,shadow-subset5-backfill-2026-02,2026-02-01,0,19467805,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
354,shadow-subset5-backfill-2026-02,2026-02-01,0,19433911,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
362,shadow-subset5-backfill-2026-02,2026-02-01,0,19425109,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
363,shadow-subset5-backfill-2026-02,2026-02-01,0,19425103,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
364,shadow-subset5-backfill-2026-02,2026-02-01,0,19425104,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
365,shadow-subset5-backfill-2026-02,2026-02-01,0,19425107,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
374,shadow-subset5-backfill-2026-02,2026-02-01,0,19439468,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
375,shadow-subset5-backfill-2026-02,2026-02-01,0,19439467,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
376,shadow-subset5-backfill-2026-02,2026-02-01,0,19439463,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
377,shadow-subset5-backfill-2026-02,2026-02-01,0,19439460,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
330,shadow-subset5-backfill-2026-02,2026-02-02,0,19427693,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
366,shadow-subset5-backfill-2026-02,2026-02-02,0,19425110,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
378,shadow-subset5-backfill-2026-02,2026-02-02,0,19439465,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
367,shadow-subset5-backfill-2026-02,2026-02-03,0,19425101,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
331,shadow-subset5-backfill-2026-02,2026-02-06,0,19427701,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
340,shadow-subset5-backfill-2026-02,2026-02-06,0,19433657,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
355,shadow-subset5-backfill-2026-02,2026-02-06,0,19433916,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
368,shadow-subset5-backfill-2026-02,2026-02-06,0,19425115,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
379,shadow-subset5-backfill-2026-02,2026-02-06,0,19439473,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
332,shadow-subset5-backfill-2026-02,2026-02-07,0,19427703,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
333,shadow-subset5-backfill-2026-02,2026-02-07,0,19427696,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
334,shadow-subset5-backfill-2026-02,2026-02-07,0,19427697,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
335,shadow-subset5-backfill-2026-02,2026-02-07,0,19427699,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
336,shadow-subset5-backfill-2026-02,2026-02-07,0,19427700,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
337,shadow-subset5-backfill-2026-02,2026-02-07,0,19427705,8,Premier League,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
341,shadow-subset5-backfill-2026-02,2026-02-07,0,19433655,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
342,shadow-subset5-backfill-2026-02,2026-02-07,0,19433658,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
343,shadow-subset5-backfill-2026-02,2026-02-07,0,19433661,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
344,shadow-subset5-backfill-2026-02,2026-02-07,0,19433662,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
345,shadow-subset5-backfill-2026-02,2026-02-07,0,19433663,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
346,shadow-subset5-backfill-2026-02,2026-02-07,0,19433659,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
356,shadow-subset5-backfill-2026-02,2026-02-07,0,19433920,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
357,shadow-subset5-backfill-2026-02,2026-02-07,0,19433921,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
369,shadow-subset5-backfill-2026-02,2026-02-07,0,19425114,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
370,shadow-subset5-backfill-2026-02,2026-02-07,0,19425113,384,Serie A,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
380,shadow-subset5-backfill-2026-02,2026-02-07,0,19439472,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
381,shadow-subset5-backfill-2026-02,2026-02-07,0,19439476,564,La Liga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
347,shadow-subset5-backfill-2026-02,2026-02-08,0,19433656,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
348,shadow-subset5-backfill-2026-02,2026-02-08,0,19433660,82,Bundesliga,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
359,shadow-subset5-backfill-2026-02,2026-02-08,0,19433918,301,Ligue 1,excluded,missing_bt2_event_id,,,False,False,0,0,,0,
